position,position_number,unique_number,date,hour,x,y,z
D,7,40042,2019-08-02 17:50:29+00:00,17,-0.46875,-0.28125,-0.78125
CG,3,40072,2019-08-02 17:51:22+00:00,17,-0.21875,0.890625,-0.34375
CG,3,40072,2019-08-02 17:52:13+00:00,17,-0.21875,0.875,-0.34375
CG,3,40072,2019-08-02 17:53:20+00:00,17,-0.203125,0.890625,-0.359375
CV,1,40042,2019-08-02 17:53:28+00:00,17,-0.046875,-0.46875,-0.84375
CG,3,40072,2019-08-02 17:54:20+00:00,17,-0.21875,0.890625,-0.34375
CG,3,40072,2019-08-02 17:55:11+00:00,17,-0.21875,0.890625,-0.34375
CG,3,40072,2019-08-02 17:56:02+00:00,17,-0.203125,0.90625,-0.34375
CG,3,40072,2019-08-02 17:56:53+00:00,17,-0.21875,0.890625,-0.34375
CG,3,40072,2019-08-02 17:57:44+00:00,17,-0.234375,0.890625,-0.359375
CG,3,40072,2019-08-02 17:58:35+00:00,17,-0.203125,0.890625,-0.359375
CG,3,40072,2019-08-02 17:59:26+00:00,17,-0.203125,0.890625,-0.328125
CG,3,40072,2019-08-02 18:00:17+00:00,18,-0.203125,0.890625,-0.34375
CG,3,40072,2019-08-02 18:01:08+00:00,18,-0.21875,0.890625,-0.34375
CV,1,40162,2019-08-02 18:11:56+00:00,18,0.109375,0.015625,-0.984375
CV,1,40162,2019-08-02 18:12:32+00:00,18,0.09375,0.015625,-0.953125
CV,1,40162,2019-08-02 18:19:46+00:00,18,0.109375,0.265625,-0.921875
CV,1,40162,2019-08-02 18:20:22+00:00,18,0.078125,0.265625,-0.921875
CV,1,40162,2019-08-02 18:20:58+00:00,18,0.09375,0.28125,-0.921875
CV,1,40162,2019-08-02 18:21:34+00:00,18,0.09375,0.28125,-0.90625
CV,1,40162,2019-08-02 18:28:24+00:00,18,0.28125,0.359375,-0.859375
D,7,40162,2019-08-02 18:31:00+00:00,18,-0.140625,0.25,-0.90625
D,7,40162,2019-08-02 18:31:11+00:00,18,-0.109375,0.25,-0.921875
D,7,40162,2019-08-02 18:31:22+00:00,18,-0.125,0.359375,-0.890625
CG,3,40162,2019-08-02 18:38:54+00:00,18,-0.078125,0.984375,-0.015625
CG,3,40162,2019-08-02 18:39:45+00:00,18,-0.0625,1.0,0.0
CV,1,40162,2019-08-02 18:47:12+00:00,18,0.171875,0.640625,-0.703125
CV,1,40162,2019-08-02 18:47:48+00:00,18,0.28125,0.578125,-0.75
CV,1,40162,2019-08-02 18:56:10+00:00,18,0.03125,0.3125,-0.90625
CD,2,40042,2019-08-02 18:57:17+00:00,18,-0.203125,-0.953125,-0.09375
CD,2,40042,2019-08-02 18:58:03+00:00,18,-0.21875,-0.953125,-0.078125
CD,2,40042,2019-08-02 18:58:49+00:00,18,-0.21875,-0.953125,-0.078125
CD,2,40042,2019-08-02 18:59:35+00:00,18,-0.203125,-0.953125,-0.09375
CD,2,40042,2019-08-02 19:00:21+00:00,19,-0.21875,-0.953125,-0.09375
CD,2,40042,2019-08-02 19:01:07+00:00,19,-0.21875,-0.953125,-0.09375
CD,2,40042,2019-08-02 19:01:53+00:00,19,-0.1875,-0.953125,-0.09375
CD,2,40042,2019-08-02 19:02:39+00:00,19,-0.21875,-0.9375,-0.171875
CD,2,40042,2019-08-02 19:03:25+00:00,19,-0.234375,-0.953125,-0.109375
CD,2,40042,2019-08-02 19:04:11+00:00,19,-0.234375,-0.9375,-0.125
CD,2,40042,2019-08-02 19:04:57+00:00,19,-0.234375,-0.953125,-0.125
CD,2,40042,2019-08-02 19:05:43+00:00,19,-0.21875,-0.953125,-0.140625
CD,2,40042,2019-08-02 19:06:29+00:00,19,-0.21875,-0.953125,-0.125
CD,2,40042,2019-08-02 19:07:15+00:00,19,-0.234375,-0.9375,-0.140625
CD,2,40042,2019-08-02 19:08:01+00:00,19,-0.234375,-0.9375,-0.140625
CD,2,40042,2019-08-02 19:08:47+00:00,19,-0.21875,-0.96875,-0.109375
CD,2,40042,2019-08-02 19:09:33+00:00,19,-0.234375,-0.9375,-0.125
CD,2,40042,2019-08-02 19:10:19+00:00,19,-0.21875,-0.953125,-0.109375
CD,2,40042,2019-08-02 19:11:05+00:00,19,-0.234375,-0.96875,-0.09375
CD,2,40042,2019-08-02 19:11:51+00:00,19,-0.21875,-0.953125,-0.125
CD,2,40042,2019-08-02 19:12:37+00:00,19,-0.234375,-0.953125,-0.15625
CD,2,40042,2019-08-02 19:13:23+00:00,19,-0.234375,-0.9375,-0.125
CD,2,40042,2019-08-02 19:14:09+00:00,19,-0.21875,-0.9375,-0.140625
CD,2,40042,2019-08-02 19:14:55+00:00,19,-0.234375,-0.953125,-0.15625
CD,2,40042,2019-08-02 19:15:41+00:00,19,-0.21875,-0.9375,-0.140625
CD,2,40042,2019-08-02 19:16:27+00:00,19,-0.21875,-0.9375,-0.140625
CD,2,40042,2019-08-02 19:17:13+00:00,19,-0.21875,-0.953125,-0.140625
CD,2,40042,2019-08-02 19:17:59+00:00,19,-0.21875,-0.953125,-0.140625
CD,2,40042,2019-08-02 19:18:45+00:00,19,-0.21875,-0.953125,-0.140625
CD,2,40042,2019-08-02 19:19:31+00:00,19,-0.21875,-0.9375,-0.125
CD,2,40042,2019-08-02 19:20:17+00:00,19,-0.234375,-0.953125,-0.125
CD,2,40042,2019-08-02 19:21:03+00:00,19,-0.21875,-0.953125,-0.140625
CD,2,40042,2019-08-02 19:21:49+00:00,19,-0.234375,-0.953125,-0.140625
CD,2,40042,2019-08-02 19:22:35+00:00,19,-0.25,-0.9375,-0.140625
CD,2,40042,2019-08-02 19:23:21+00:00,19,-0.234375,-0.953125,-0.15625
CD,2,40042,2019-08-02 19:24:07+00:00,19,-0.21875,-0.953125,-0.125
CD,2,40042,2019-08-02 19:24:53+00:00,19,-0.234375,-0.9375,-0.140625
CD,2,40042,2019-08-02 19:25:39+00:00,19,-0.234375,-0.9375,-0.125
CD,2,40042,2019-08-02 19:26:25+00:00,19,-0.234375,-0.9375,-0.140625
CD,2,40042,2019-08-02 19:27:11+00:00,19,-0.234375,-0.9375,-0.15625
CD,2,40042,2019-08-02 19:27:57+00:00,19,-0.25,-0.96875,-0.109375
CD,2,40162,2019-08-02 19:49:21+00:00,19,-0.09375,-0.828125,-0.484375
CD,2,40162,2019-08-02 19:50:07+00:00,19,-0.109375,-0.84375,-0.5
CD,2,40162,2019-08-02 19:50:53+00:00,19,-0.109375,-0.828125,-0.5
CD,2,40162,2019-08-02 19:51:39+00:00,19,-0.09375,-0.84375,-0.5
CD,2,40162,2019-08-02 19:52:25+00:00,19,-0.078125,-0.8125,-0.484375
CD,2,40162,2019-08-02 19:53:11+00:00,19,-0.09375,-0.8125,-0.53125
CD,2,40162,2019-08-02 19:53:57+00:00,19,-0.125,-0.796875,-0.515625
CD,2,40162,2019-08-02 19:54:43+00:00,19,-0.078125,-0.828125,-0.53125
CD,2,40162,2019-08-02 19:55:29+00:00,19,-0.09375,-0.8125,-0.5
CD,2,40162,2019-08-02 19:56:15+00:00,19,-0.09375,-0.8125,-0.5
CD,2,40162,2019-08-02 19:57:01+00:00,19,-0.09375,-0.8125,-0.53125
CD,2,40162,2019-08-02 19:57:47+00:00,19,-0.125,-0.796875,-0.53125
CD,2,40162,2019-08-02 19:58:33+00:00,19,-0.109375,-0.8125,-0.515625
CD,2,40162,2019-08-02 19:59:19+00:00,19,-0.109375,-0.828125,-0.5
CD,2,40162,2019-08-02 20:00:05+00:00,20,-0.09375,-0.84375,-0.46875
CD,2,40162,2019-08-02 20:00:51+00:00,20,-0.140625,-0.84375,-0.46875
CD,2,40162,2019-08-02 20:01:37+00:00,20,-0.109375,-0.84375,-0.484375
CV,1,40162,2019-08-02 20:27:16+00:00,20,0.15625,0.15625,-0.9375
D,7,40162,2019-08-02 20:29:10+00:00,20,-0.15625,0.328125,-0.90625
D,7,40162,2019-08-02 20:29:21+00:00,20,-0.15625,0.328125,-0.859375
D,7,40162,2019-08-02 20:29:32+00:00,20,-0.0625,0.328125,-0.90625
CV,1,40162,2019-08-02 20:32:15+00:00,20,-0.109375,-0.59375,-0.765625
CV,1,40042,2019-08-02 20:32:17+00:00,20,0.25,0.140625,-0.921875
D,7,40042,2019-08-02 20:33:48+00:00,20,-0.4375,0.109375,-0.859375
D,7,40042,2019-08-02 20:33:59+00:00,20,-0.359375,0.0625,-0.890625
D,7,40042,2019-08-02 20:34:10+00:00,20,-0.375,0.171875,-0.859375
CV,1,40072,2019-08-02 20:36:33+00:00,20,0.28125,0.078125,-0.953125
CV,1,40042,2019-08-02 20:38:19+00:00,20,0.015625,0.296875,-0.90625
CV,1,40042,2019-08-02 20:38:55+00:00,20,-0.03125,0.296875,-0.90625
D,7,40072,2019-08-02 20:39:13+00:00,20,-0.359375,-0.1875,-0.953125
CV,1,40072,2019-08-02 20:42:57+00:00,20,-0.265625,-0.5625,-0.75
CD,2,40162,2019-08-02 21:55:54+00:00,21,-0.078125,-0.9375,-0.28125
CD,2,40162,2019-08-02 21:56:40+00:00,21,-0.078125,-0.921875,-0.28125
CD,2,40162,2019-08-02 21:57:26+00:00,21,-0.09375,-0.921875,-0.28125
CD,2,40162,2019-08-02 21:58:12+00:00,21,-0.09375,-0.921875,-0.28125
CD,2,40162,2019-08-02 21:58:58+00:00,21,-0.0625,-0.9375,-0.265625
CD,2,40162,2019-08-02 21:59:44+00:00,21,-0.078125,-0.9375,-0.265625
CD,2,40162,2019-08-02 22:00:30+00:00,22,-0.0625,-0.9375,-0.28125
CD,2,40162,2019-08-02 22:01:16+00:00,22,-0.078125,-0.953125,-0.28125
CG,3,40042,2019-08-02 22:01:35+00:00,22,-0.21875,0.96875,0.109375
CG,3,40042,2019-08-02 22:02:26+00:00,22,-0.203125,0.984375,0.09375
CG,3,40042,2019-08-02 22:03:17+00:00,22,-0.203125,0.984375,0.09375
CG,3,40042,2019-08-02 22:04:08+00:00,22,-0.21875,0.96875,0.078125
CG,3,40042,2019-08-02 22:04:59+00:00,22,-0.21875,0.984375,0.109375
CG,3,40042,2019-08-02 22:05:50+00:00,22,-0.21875,0.953125,0.09375
CG,3,40042,2019-08-02 22:06:41+00:00,22,-0.21875,0.96875,0.078125
CG,3,40042,2019-08-02 22:07:32+00:00,22,-0.21875,0.953125,0.09375
CG,3,40042,2019-08-02 22:08:23+00:00,22,-0.21875,0.984375,0.09375
CG,3,40042,2019-08-02 22:09:14+00:00,22,-0.203125,0.96875,0.078125
CG,3,40042,2019-08-02 22:10:05+00:00,22,-0.21875,0.96875,0.09375
CG,3,40042,2019-08-02 22:10:56+00:00,22,-0.21875,0.96875,0.078125
CG,3,40042,2019-08-02 22:11:47+00:00,22,-0.203125,0.984375,0.078125
CG,3,40042,2019-08-02 22:12:38+00:00,22,-0.203125,0.96875,0.09375
CG,3,40042,2019-08-02 22:13:29+00:00,22,-0.203125,0.984375,0.09375
CG,3,40042,2019-08-02 22:14:20+00:00,22,-0.203125,0.984375,0.078125
CG,3,40042,2019-08-02 22:15:11+00:00,22,-0.21875,0.984375,0.09375
CG,3,40042,2019-08-02 22:16:02+00:00,22,-0.21875,0.96875,0.109375
CG,3,40042,2019-08-02 22:16:53+00:00,22,-0.21875,0.96875,0.09375
CG,3,40042,2019-08-02 22:17:44+00:00,22,-0.21875,0.96875,0.09375
CG,3,40042,2019-08-02 22:18:35+00:00,22,-0.1875,0.96875,0.078125
CG,3,40042,2019-08-02 22:19:26+00:00,22,-0.21875,0.96875,0.09375
CG,3,40042,2019-08-02 22:20:17+00:00,22,-0.234375,0.96875,0.078125
CG,3,40042,2019-08-02 22:21:08+00:00,22,-0.21875,0.96875,0.09375
CG,3,40042,2019-08-02 22:21:59+00:00,22,-0.21875,0.96875,0.078125
CG,3,40042,2019-08-02 22:22:50+00:00,22,-0.21875,0.984375,0.078125
CG,3,40042,2019-08-02 22:23:42+00:00,22,-0.171875,0.984375,0.1875
CG,3,40042,2019-08-02 22:24:33+00:00,22,-0.1875,0.96875,0.140625
CG,3,40042,2019-08-02 22:25:24+00:00,22,-0.171875,0.96875,0.15625
CG,3,40042,2019-08-02 22:26:15+00:00,22,-0.15625,0.96875,0.140625
CG,3,40042,2019-08-02 22:27:06+00:00,22,-0.171875,0.96875,0.109375
CG,3,40042,2019-08-02 22:27:57+00:00,22,-0.15625,0.953125,0.078125
CG,3,40042,2019-08-02 22:28:48+00:00,22,-0.171875,1.0,0.140625
CG,3,40042,2019-08-02 22:29:39+00:00,22,-0.1875,0.984375,0.125
CG,3,40042,2019-08-02 22:30:30+00:00,22,-0.1875,0.984375,0.078125
CG,3,40042,2019-08-02 22:31:21+00:00,22,-0.1875,0.984375,0.09375
CG,3,40042,2019-08-02 22:32:12+00:00,22,-0.203125,0.96875,0.09375
CG,3,40042,2019-08-02 22:33:03+00:00,22,-0.171875,0.96875,0.09375
CG,3,40042,2019-08-02 22:33:54+00:00,22,-0.1875,0.96875,0.09375
CG,3,40042,2019-08-02 22:34:45+00:00,22,-0.203125,0.984375,0.09375
CG,3,40042,2019-08-02 22:35:36+00:00,22,-0.1875,0.984375,0.109375
CG,3,40042,2019-08-02 22:36:27+00:00,22,-0.1875,0.984375,0.078125
CG,3,40042,2019-08-02 22:37:18+00:00,22,-0.1875,0.96875,0.09375
CG,3,40042,2019-08-02 22:38:09+00:00,22,-0.1875,0.96875,0.09375
CG,3,40042,2019-08-02 22:39:00+00:00,22,-0.203125,0.984375,0.09375
CG,3,40042,2019-08-02 22:39:51+00:00,22,-0.1875,0.984375,0.09375
CG,3,40042,2019-08-02 22:40:42+00:00,22,-0.1875,0.96875,0.078125
CD,2,40072,2019-08-02 22:41:08+00:00,22,-0.125,-0.96875,0.0625
CD,2,40072,2019-08-02 22:41:54+00:00,22,-0.140625,-0.953125,0.0625
CD,2,40073,2019-08-03 00:30:11+00:00,0,-0.140625,-0.96875,0.09375
CD,2,40073,2019-08-03 00:30:57+00:00,0,-0.140625,-0.953125,0.09375
CD,2,40073,2019-08-03 00:31:43+00:00,0,-0.15625,-0.953125,0.140625
CD,2,40073,2019-08-03 00:32:29+00:00,0,-0.140625,-0.953125,0.109375
CD,2,40073,2019-08-03 00:33:15+00:00,0,-0.140625,-0.953125,0.125
CD,2,40073,2019-08-03 00:34:01+00:00,0,-0.140625,-0.953125,0.125
CD,2,40073,2019-08-03 00:34:47+00:00,0,-0.15625,-0.953125,0.109375
CG,3,40043,2019-08-03 00:35:26+00:00,0,-0.1875,0.984375,-0.03125
CG,3,40043,2019-08-03 00:36:17+00:00,0,-0.203125,0.96875,-0.046875
CG,3,40043,2019-08-03 00:37:08+00:00,0,-0.203125,0.984375,-0.03125
CG,3,40043,2019-08-03 00:37:59+00:00,0,-0.1875,0.96875,-0.03125
CG,3,40043,2019-08-03 00:38:50+00:00,0,-0.203125,0.984375,-0.046875
CG,3,40043,2019-08-03 00:39:41+00:00,0,-0.21875,0.984375,-0.046875
CG,3,40043,2019-08-03 00:40:32+00:00,0,-0.203125,0.96875,-0.0625
CG,3,40043,2019-08-03 00:41:23+00:00,0,-0.203125,0.96875,-0.046875
CG,3,40043,2019-08-03 00:42:14+00:00,0,-0.1875,0.984375,-0.046875
CG,3,40043,2019-08-03 00:43:05+00:00,0,-0.1875,0.984375,-0.046875
CG,3,40043,2019-08-03 00:43:56+00:00,0,-0.203125,0.984375,-0.046875
CG,3,40043,2019-08-03 00:44:47+00:00,0,-0.1875,0.984375,-0.03125
CG,3,40043,2019-08-03 00:45:38+00:00,0,-0.21875,0.96875,-0.03125
CG,3,40043,2019-08-03 00:46:30+00:00,0,-0.15625,1.0,0.03125
CG,3,40043,2019-08-03 00:47:21+00:00,0,-0.140625,0.984375,0.03125
CG,3,40043,2019-08-03 00:48:12+00:00,0,-0.171875,0.96875,0.03125
CG,3,40043,2019-08-03 00:49:03+00:00,0,-0.15625,1.0,0.015625
CG,3,40043,2019-08-03 00:49:54+00:00,0,-0.171875,0.984375,0.015625
CG,3,40043,2019-08-03 00:50:45+00:00,0,-0.171875,0.96875,0.015625
CG,3,40043,2019-08-03 00:51:36+00:00,0,-0.1875,0.984375,0.015625
CV,1,40073,2019-08-03 01:17:26+00:00,1,0.0,-0.25,-0.9375
CV,1,40073,2019-08-03 01:18:02+00:00,1,0.015625,-0.25,-0.9375
CD,2,40163,2019-08-03 01:21:58+00:00,1,-0.109375,-0.890625,-0.359375
CD,2,40163,2019-08-03 01:22:44+00:00,1,-0.109375,-0.890625,-0.34375
CD,2,40163,2019-08-03 01:23:30+00:00,1,-0.09375,-0.828125,-0.328125
CD,2,40163,2019-08-03 01:24:16+00:00,1,-0.125,-0.9375,-0.3125
CD,2,40163,2019-08-03 01:25:02+00:00,1,-0.140625,-0.890625,-0.34375
CD,2,40163,2019-08-03 01:25:48+00:00,1,-0.09375,-0.921875,-0.34375
CD,2,40163,2019-08-03 01:26:34+00:00,1,-0.125,-0.890625,-0.34375
CD,2,40163,2019-08-03 01:27:29+00:00,1,-0.140625,-0.90625,-0.359375
CV,1,40073,2019-08-03 01:28:10+00:00,1,-0.15625,-0.359375,-0.921875
CV,1,40073,2019-08-03 01:28:46+00:00,1,-0.15625,-0.34375,-0.90625
CV,1,40043,2019-08-03 01:29:02+00:00,1,0.046875,0.34375,-0.875
CV,1,40073,2019-08-03 01:30:03+00:00,1,-0.15625,-0.34375,-0.90625
CV,1,40073,2019-08-03 01:30:39+00:00,1,-0.171875,-0.34375,-0.890625
CV,1,40043,2019-08-03 01:31:18+00:00,1,0.125,0.328125,-0.875
CD,2,40163,2019-08-03 01:31:45+00:00,1,-0.109375,-0.875,-0.421875
CD,2,40163,2019-08-03 01:32:41+00:00,1,-0.109375,-0.921875,-0.328125
D,7,40043,2019-08-03 01:33:06+00:00,1,-0.40625,0.046875,-0.84375
CD,2,40163,2019-08-03 01:33:41+00:00,1,-0.09375,-0.90625,-0.328125
CD,2,40163,2019-08-03 01:34:27+00:00,1,-0.0625,-0.90625,-0.359375
CV,1,40043,2019-08-03 01:34:44+00:00,1,0.015625,0.109375,-0.921875
CD,2,40163,2019-08-03 01:35:45+00:00,1,-0.078125,-0.90625,-0.375
CD,2,40163,2019-08-03 01:36:31+00:00,1,-0.015625,-0.890625,-0.359375
CD,2,40163,2019-08-03 01:37:17+00:00,1,-0.0625,-0.890625,-0.34375
CD,2,40163,2019-08-03 01:38:03+00:00,1,-0.078125,-0.90625,-0.34375
CD,2,40163,2019-08-03 01:38:49+00:00,1,-0.03125,-0.890625,-0.359375
CD,2,40163,2019-08-03 01:39:35+00:00,1,-0.046875,-0.90625,-0.390625
CD,2,40163,2019-08-03 01:40:21+00:00,1,-0.0625,-0.90625,-0.359375
CD,2,40163,2019-08-03 01:41:07+00:00,1,-0.0625,-0.890625,-0.359375
CD,2,40163,2019-08-03 01:41:53+00:00,1,-0.0625,-0.890625,-0.375
CD,2,40163,2019-08-03 01:42:39+00:00,1,-0.078125,-0.90625,-0.359375
CD,2,40163,2019-08-03 01:43:25+00:00,1,-0.0625,-0.890625,-0.359375
CD,2,40163,2019-08-03 01:44:11+00:00,1,-0.0625,-0.890625,-0.375
CD,2,40163,2019-08-03 01:44:57+00:00,1,-0.078125,-0.90625,-0.359375
CD,2,40163,2019-08-03 01:45:43+00:00,1,-0.0625,-0.890625,-0.359375
CD,2,40163,2019-08-03 01:46:29+00:00,1,-0.078125,-0.890625,-0.359375
CD,2,40163,2019-08-03 01:47:15+00:00,1,-0.0625,-0.90625,-0.375
CD,2,40163,2019-08-03 01:48:01+00:00,1,-0.078125,-0.90625,-0.375
CD,2,40163,2019-08-03 01:48:47+00:00,1,-0.0625,-0.890625,-0.359375
CD,2,40163,2019-08-03 01:49:33+00:00,1,-0.046875,-0.90625,-0.359375
CD,2,40163,2019-08-03 01:50:19+00:00,1,-0.046875,-0.921875,-0.359375
CD,2,40163,2019-08-03 01:51:05+00:00,1,-0.0625,-0.90625,-0.375
CD,2,40163,2019-08-03 01:51:51+00:00,1,-0.078125,-0.90625,-0.359375
CD,2,40163,2019-08-03 01:52:37+00:00,1,-0.0625,-0.890625,-0.375
CD,2,40163,2019-08-03 01:53:23+00:00,1,-0.09375,-0.890625,-0.375
CD,2,40163,2019-08-03 01:54:09+00:00,1,-0.09375,-0.890625,-0.390625
CD,2,40163,2019-08-03 01:54:55+00:00,1,-0.078125,-0.890625,-0.375
CD,2,40163,2019-08-03 01:55:41+00:00,1,-0.078125,-0.890625,-0.390625
CD,2,40163,2019-08-03 01:56:27+00:00,1,-0.09375,-0.875,-0.390625
CD,2,40163,2019-08-03 01:57:13+00:00,1,-0.09375,-0.890625,-0.390625
CD,2,40163,2019-08-03 01:57:59+00:00,1,-0.09375,-0.890625,-0.40625
CD,2,40163,2019-08-03 01:58:45+00:00,1,-0.09375,-0.875,-0.40625
CD,2,40163,2019-08-03 01:59:31+00:00,1,-0.09375,-0.875,-0.40625
CD,2,40163,2019-08-03 02:00:17+00:00,2,-0.09375,-0.875,-0.40625
CD,2,40163,2019-08-03 02:01:03+00:00,2,-0.09375,-0.875,-0.40625
CD,2,40163,2019-08-03 02:01:49+00:00,2,-0.09375,-0.875,-0.421875
CD,2,40073,2019-08-03 02:20:29+00:00,2,-0.296875,-0.90625,-0.203125
CD,2,40073,2019-08-03 02:21:15+00:00,2,-0.28125,-0.921875,-0.21875
CD,2,40073,2019-08-03 02:22:01+00:00,2,-0.25,-0.96875,-0.28125
CD,2,40073,2019-08-03 02:22:47+00:00,2,-0.296875,-0.921875,-0.203125
CD,2,40073,2019-08-03 02:23:33+00:00,2,-0.265625,-0.9375,-0.140625
CD,2,40073,2019-08-03 02:24:19+00:00,2,-0.265625,-0.9375,-0.09375
CD,2,40073,2019-08-03 02:25:05+00:00,2,-0.28125,-0.9375,-0.09375
CD,2,40073,2019-08-03 02:25:51+00:00,2,-0.265625,-0.9375,-0.09375
CD,2,40073,2019-08-03 02:26:37+00:00,2,-0.203125,-0.9375,-0.140625
CD,2,40073,2019-08-03 02:27:23+00:00,2,-0.265625,-0.9375,-0.125
CD,2,40073,2019-08-03 02:28:09+00:00,2,-0.234375,-0.9375,-0.125
CD,2,40073,2019-08-03 02:28:55+00:00,2,-0.25,-0.9375,-0.109375
CD,2,40073,2019-08-03 02:29:41+00:00,2,-0.25,-0.9375,-0.125
CD,2,40073,2019-08-03 02:30:27+00:00,2,-0.265625,-0.9375,-0.140625
CD,2,40073,2019-08-03 02:31:13+00:00,2,-0.25,-0.953125,-0.125
CD,2,40073,2019-08-03 02:31:59+00:00,2,-0.25,-0.921875,-0.140625
CD,2,40073,2019-08-03 02:32:45+00:00,2,-0.25,-0.953125,-0.109375
CD,2,40073,2019-08-03 02:33:31+00:00,2,-0.25,-0.953125,-0.109375
CD,2,40073,2019-08-03 02:34:17+00:00,2,-0.25,-0.953125,-0.125
CD,2,40073,2019-08-03 02:35:03+00:00,2,-0.234375,-0.953125,-0.109375
CD,2,40073,2019-08-03 02:35:49+00:00,2,-0.234375,-0.921875,-0.140625
CD,2,40073,2019-08-03 02:36:35+00:00,2,-0.265625,-0.921875,-0.171875
CD,2,40073,2019-08-03 02:37:21+00:00,2,-0.203125,-0.9375,-0.21875
CD,2,40073,2019-08-03 02:38:07+00:00,2,-0.234375,-0.921875,-0.203125
CD,2,40073,2019-08-03 02:38:53+00:00,2,-0.21875,-0.921875,-0.25
CD,2,40073,2019-08-03 02:39:39+00:00,2,-0.234375,-0.921875,-0.265625
CD,2,40073,2019-08-03 02:40:25+00:00,2,-0.25,-0.921875,-0.234375
CV,1,40073,2019-08-03 03:23:45+00:00,3,0.140625,0.265625,-0.953125
CV,1,40163,2019-08-03 03:27:27+00:00,3,0.0,0.265625,-0.921875
CV,1,40163,2019-08-03 03:28:03+00:00,3,0.0,0.25,-0.9375
CV,1,40073,2019-08-03 03:30:37+00:00,3,0.046875,0.28125,-0.921875
CV,1,40073,2019-08-03 03:31:13+00:00,3,0.03125,0.296875,-0.921875
CV,1,40073,2019-08-03 03:31:49+00:00,3,0.078125,0.09375,-0.96875
CV,1,40073,2019-08-03 03:32:25+00:00,3,0.0625,0.03125,-0.96875
CV,1,40163,2019-08-03 03:33:21+00:00,3,-0.125,0.71875,-0.671875
CV,1,40073,2019-08-03 03:38:09+00:00,3,0.1875,0.203125,-0.9375
CV,1,40073,2019-08-03 03:40:41+00:00,3,0.3125,0.078125,-0.921875
D,7,40073,2019-08-03 03:42:36+00:00,3,-0.21875,0.234375,-0.9375
D,7,40073,2019-08-03 03:42:47+00:00,3,-0.34375,0.1875,-0.90625
D,7,40073,2019-08-03 03:42:58+00:00,3,-0.21875,0.234375,-0.90625
D,7,40073,2019-08-03 03:43:09+00:00,3,-0.328125,0.171875,-0.90625
CD,2,40043,2019-08-03 03:44:04+00:00,3,-0.25,-0.890625,-0.28125
CD,2,40043,2019-08-03 03:44:50+00:00,3,-0.25,-0.90625,-0.25
CD,2,40043,2019-08-03 03:45:36+00:00,3,-0.25,-0.921875,-0.28125
CD,2,40043,2019-08-03 03:46:22+00:00,3,-0.234375,-0.90625,-0.28125
CD,2,40043,2019-08-03 03:47:08+00:00,3,-0.25,-0.90625,-0.28125
CD,2,40043,2019-08-03 03:47:54+00:00,3,-0.265625,-0.90625,-0.28125
CD,2,40043,2019-08-03 03:48:40+00:00,3,-0.25,-0.90625,-0.28125
CD,2,40043,2019-08-03 03:49:26+00:00,3,-0.234375,-0.890625,-0.28125
CD,2,40043,2019-08-03 03:50:12+00:00,3,-0.25,-0.90625,-0.265625
CD,2,40043,2019-08-03 03:50:58+00:00,3,-0.265625,-0.90625,-0.28125
CD,2,40043,2019-08-03 03:51:44+00:00,3,-0.25,-0.890625,-0.28125
CD,2,40043,2019-08-03 03:52:30+00:00,3,-0.265625,-0.90625,-0.296875
CD,2,40043,2019-08-03 03:53:16+00:00,3,-0.25,-0.890625,-0.296875
CD,2,40043,2019-08-03 03:54:02+00:00,3,-0.265625,-0.90625,-0.296875
CD,2,40043,2019-08-03 03:54:48+00:00,3,-0.265625,-0.90625,-0.265625
CD,2,40043,2019-08-03 03:55:34+00:00,3,-0.25,-0.890625,-0.28125
CD,2,40043,2019-08-03 03:56:20+00:00,3,-0.265625,-0.890625,-0.28125
CD,2,40043,2019-08-03 03:57:06+00:00,3,-0.25,-0.90625,-0.28125
CD,2,40043,2019-08-03 03:57:52+00:00,3,-0.265625,-0.90625,-0.265625
CD,2,40043,2019-08-03 03:58:38+00:00,3,-0.28125,-0.890625,-0.265625
CD,2,40043,2019-08-03 03:59:24+00:00,3,-0.234375,-0.90625,-0.28125
CD,2,40043,2019-08-03 04:00:10+00:00,1,-0.25,-0.90625,-0.28125
CD,2,40043,2019-08-03 04:00:56+00:00,1,-0.25,-0.890625,-0.28125
CD,2,40043,2019-08-03 04:01:42+00:00,1,-0.25,-0.890625,-0.296875
CD,2,40043,2019-08-03 04:02:28+00:00,1,-0.265625,-0.890625,-0.28125
CD,2,40043,2019-08-03 04:03:14+00:00,1,-0.265625,-0.890625,-0.296875
CD,2,40043,2019-08-03 04:04:00+00:00,1,-0.234375,-0.890625,-0.296875
CD,2,40043,2019-08-03 04:04:46+00:00,1,-0.25,-0.875,-0.296875
CD,2,40043,2019-08-03 04:05:32+00:00,1,-0.25,-0.875,-0.3125
CD,2,40043,2019-08-03 04:06:18+00:00,1,-0.25,-0.875,-0.328125
CD,2,40043,2019-08-03 04:07:04+00:00,1,-0.25,-0.890625,-0.328125
CD,2,40043,2019-08-03 04:07:50+00:00,1,-0.265625,-0.9375,-0.28125
CD,2,40043,2019-08-03 04:08:36+00:00,1,-0.265625,-0.875,-0.3125
CD,2,40043,2019-08-03 04:09:22+00:00,1,-0.25,-0.90625,-0.296875
CD,2,40043,2019-08-03 04:10:08+00:00,1,-0.25,-0.890625,-0.21875
